ProductID,ProductName,Category,StoreID,Date,UnitsSold,UnitsInStock,UnitCost,UnitPrice,Season
P003,Doll C,Dolls,101,23-02-2025,39,76,19.84,31.63,Diwali
P003,Doll C,Dolls,102,23-02-2025,12,96,15.83,24.43,Diwali
P003,Doll C,Dolls,103,23-02-2025,46,147,17.72,32.3,Summer Holiday
P004,Board Game D,Board Games,101,23-02-2025,5,118,16.28,24.67,None
P004,Board Game D,Board Games,102,23-02-2025,8,83,9.15,17.95,Summer Holiday
P004,Board Game D,Board Games,103,23-02-2025,15,79,9.29,14.71,Diwali
P001,Action Figure A,Action Figures,101,02-03-2025,14,145,9.91,16.94,Christmas
P001,Action Figure A,Action Figures,102,02-03-2025,14,57,14.18,26.03,None
P001,Action Figure A,Action Figures,103,02-03-2025,36,185,8.74,13.78,None
P002,Puzzle Set B,Puzzles,101,02-03-2025,42,126,8.9,13.06,Diwali
P002,Puzzle Set B,Puzzles,102,02-03-2025,46,126,17.42,29.39,Christmas
P002,Puzzle Set B,Puzzles,103,02-03-2025,30,94,19.46,38.87,Back to School
P003,Doll C,Dolls,101,02-03-2025,49,173,17.96,25.94,Diwali
P003,Doll C,Dolls,102,02-03-2025,20,168,5.91,8.94,Diwali
P003,Doll C,Dolls,103,02-03-2025,20,184,14.24,19.18,Christmas
P004,Board Game D,Board Games,101,02-03-2025,20,181,10.66,21.15,Diwali
P004,Board Game D,Board Games,102,02-03-2025,30,147,7.22,12.96,None
P004,Board Game D,Board Games,103,02-03-2025,49,88,17.37,26.64,Summer Holiday
P001,Action Figure A,Action Figures,101,09-03-2025,22,193,6.84,10.03,Christmas
P001,Action Figure A,Action Figures,102,09-03-2025,15,151,18.3,30.5,None
P001,Action Figure A,Action Figures,103,09-03-2025,35,116,8.17,10.98,Back to School
P002,Puzzle Set B,Puzzles,101,09-03-2025,13,109,7.12,10.43,None
P002,Puzzle Set B,Puzzles,102,09-03-2025,42,71,12.99,23.01,Summer Holiday
P002,Puzzle Set B,Puzzles,103,09-03-2025,49,84,6.16,7.54,Diwali
P003,Doll C,Dolls,101,09-03-2025,23,173,19.54,33.79,Summer Holiday
P003,Doll C,Dolls,102,09-03-2025,21,188,17.42,27.35,None
P003,Doll C,Dolls,103,09-03-2025,40,44,12.86,24.03,Christmas
P004,Board Game D,Board Games,101,09-03-2025,27,51,17.28,22.32,Christmas
P004,Board Game D,Board Games,102,09-03-2025,36,34,19.65,36.97,Summer Holiday
P004,Board Game D,Board Games,103,09-03-2025,26,63,7.1,12.35,Summer Holiday
P001,Action Figure A,Action Figures,101,16-03-2025,47,146,9.04,10.95,Christmas
P001,Action Figure A,Action Figures,102,16-03-2025,16,144,5.7,8.18,Diwali
P001,Action Figure A,Action Figures,103,16-03-2025,25,147,13.75,19.28,None
P002,Puzzle Set B,Puzzles,101,16-03-2025,15,127,11.36,22.02,Christmas
P002,Puzzle Set B,Puzzles,102,16-03-2025,8,64,10.48,13.63,Christmas
P002,Puzzle Set B,Puzzles,103,16-03-2025,41,115,7.66,10.85,Back to School
P003,Doll C,Dolls,101,16-03-2025,39,110,14.07,24.03,Christmas
P003,Doll C,Dolls,102,16-03-2025,17,56,11.01,17.21,Christmas
P003,Doll C,Dolls,103,16-03-2025,22,191,15.23,21.12,Summer Holiday
P004,Board Game D,Board Games,101,16-03-2025,28,167,10.29,17.12,Back to School
P004,Board Game D,Board Games,102,16-03-2025,29,174,19.96,34.45,None
P004,Board Game D,Board Games,103,16-03-2025,35,34,18.1,23.58,Back to School
P001,Action Figure A,Action Figures,101,23-03-2025,14,148,15.68,23.28,Back to School
P001,Action Figure A,Action Figures,102,23-03-2025,47,102,18.31,24.69,Christmas
P001,Action Figure A,Action Figures,103,23-03-2025,11,65,6.11,11.83,Diwali
P002,Puzzle Set B,Puzzles,101,23-03-2025,42,58,7.58,11.13,Back to School
P002,Puzzle Set B,Puzzles,102,23-03-2025,15,97,17.23,29.61,None
P002,Puzzle Set B,Puzzles,103,23-03-2025,12,173,11.04,21.31,Christmas
P003,Doll C,Dolls,101,23-03-2025,43,129,19.45,33.76,Back to School
P003,Doll C,Dolls,102,23-03-2025,31,193,13.16,22.91,Christmas
P003,Doll C,Dolls,103,23-03-2025,8,117,13.65,20.81,Back to School
P004,Board Game D,Board Games,101,23-03-2025,29,175,16.23,27.78,Christmas
P004,Board Game D,Board Games,102,23-03-2025,36,122,15.99,29.31,Back to School
P004,Board Game D,Board Games,103,23-03-2025,44,154,6.8,13.56,Back to School
P001,Action Figure A,Action Figures,101,30-03-2025,38,51,10.4,15.98,Christmas
P001,Action Figure A,Action Figures,102,30-03-2025,10,143,11.09,20.6,Diwali
P001,Action Figure A,Action Figures,103,30-03-2025,29,125,5.35,10.49,None
P002,Puzzle Set B,Puzzles,101,30-03-2025,18,192,16.25,20.06,Christmas
P002,Puzzle Set B,Puzzles,102,30-03-2025,28,155,8.56,15.24,Christmas
P002,Puzzle Set B,Puzzles,103,30-03-2025,13,169,19.13,24.7,Summer Holiday
P003,Doll C,Dolls,101,30-03-2025,36,143,16.26,27.25,Back to School
P003,Doll C,Dolls,102,30-03-2025,42,88,12.95,16.57,Back to School
P003,Doll C,Dolls,103,30-03-2025,10,90,15.76,30.81,Back to School
P004,Board Game D,Board Games,101,30-03-2025,41,96,14.94,20.23,Diwali
P004,Board Game D,Board Games,102,30-03-2025,39,23,18.76,35.8,Diwali
P004,Board Game D,Board Games,103,30-03-2025,43,189,18.5,28.57,None
P001,Action Figure A,Action Figures,101,06-04-2025,34,196,14.73,18.9,None
P001,Action Figure A,Action Figures,102,06-04-2025,26,54,15.83,20.18,Christmas
P001,Action Figure A,Action Figures,103,06-04-2025,21,54,15.68,30.78,Diwali
P002,Puzzle Set B,Puzzles,101,06-04-2025,42,121,11.92,16.6,Summer Holiday
P002,Puzzle Set B,Puzzles,102,06-04-2025,28,86,16.89,32.95,Back to School
P002,Puzzle Set B,Puzzles,103,06-04-2025,44,77,11.55,17.61,Christmas
P003,Doll C,Dolls,101,06-04-2025,6,61,7.89,12.39,Diwali
P003,Doll C,Dolls,102,06-04-2025,46,52,9.17,12.63,None
P003,Doll C,Dolls,103,06-04-2025,19,182,19.66,28.95,None
P004,Board Game D,Board Games,101,06-04-2025,41,22,6.24,12.22,Diwali
P004,Board Game D,Board Games,102,06-04-2025,19,21,12.76,18,Christmas
P004,Board Game D,Board Games,103,06-04-2025,46,35,10.53,20.74,Diwali
P001,Action Figure A,Action Figures,101,13-04-2025,30,30,18.72,29.38,None
P001,Action Figure A,Action Figures,102,13-04-2025,26,172,9.83,16.58,None
P001,Action Figure A,Action Figures,103,13-04-2025,48,31,19.72,26.21,Diwali
P002,Puzzle Set B,Puzzles,101,13-04-2025,5,59,13.05,15.74,None
P002,Puzzle Set B,Puzzles,102,13-04-2025,23,165,10.11,14.69,Summer Holiday
P002,Puzzle Set B,Puzzles,103,13-04-2025,25,165,10.95,21.8,Diwali
P003,Doll C,Dolls,101,13-04-2025,38,97,15.73,26.73,Summer Holiday
P003,Doll C,Dolls,102,13-04-2025,22,84,9.46,15.25,None
P003,Doll C,Dolls,103,13-04-2025,10,128,9.26,16.88,Summer Holiday
P004,Board Game D,Board Games,101,13-04-2025,33,128,19.46,35.76,None
P004,Board Game D,Board Games,102,13-04-2025,46,53,14.58,21.74,Back to School
P004,Board Game D,Board Games,103,13-04-2025,20,186,17.86,32.49,None
P001,Action Figure A,Action Figures,101,20-04-2025,13,193,5.59,9.43,Summer Holiday
P001,Action Figure A,Action Figures,102,20-04-2025,36,156,17.61,32.37,Summer Holiday
P001,Action Figure A,Action Figures,103,20-04-2025,24,124,8.11,12.57,Back to School
P002,Puzzle Set B,Puzzles,101,20-04-2025,11,30,9.75,16.97,Back to School
P002,Puzzle Set B,Puzzles,102,20-04-2025,15,129,9.15,16.29,None
P002,Puzzle Set B,Puzzles,103,20-04-2025,29,62,8.95,11.98,None
P003,Doll C,Dolls,101,20-04-2025,40,173,14.94,23.61,Summer Holiday
P003,Doll C,Dolls,102,20-04-2025,14,87,16.65,30.14,Christmas
P003,Doll C,Dolls,103,20-04-2025,27,172,18.3,23.77,Diwali
P004,Board Game D,Board Games,101,20-04-2025,20,103,13.52,19.76,None
P004,Board Game D,Board Games,102,20-04-2025,18,156,15.59,27.84,None
P004,Board Game D,Board Games,103,20-04-2025,12,189,7.97,13.35,None
P001,Action Figure A,Action Figures,101,27-04-2025,7,128,7.31,10.72,Diwali
P001,Action Figure A,Action Figures,102,27-04-2025,19,102,10.39,18.75,Summer Holiday
P001,Action Figure A,Action Figures,103,27-04-2025,16,48,11.76,18.62,Summer Holiday
P002,Puzzle Set B,Puzzles,101,27-04-2025,29,62,6.66,11.27,Summer Holiday
P002,Puzzle Set B,Puzzles,102,27-04-2025,36,145,16.49,26.8,Back to School
P002,Puzzle Set B,Puzzles,103,27-04-2025,25,34,8.08,14.91,Summer Holiday
P003,Doll C,Dolls,101,27-04-2025,30,160,12.41,18.5,Back to School
P003,Doll C,Dolls,102,27-04-2025,26,76,12.59,16.97,Christmas
P003,Doll C,Dolls,103,27-04-2025,39,83,9.88,11.91,Summer Holiday
P004,Board Game D,Board Games,101,27-04-2025,9,32,8.41,15.48,Summer Holiday
P004,Board Game D,Board Games,102,27-04-2025,5,37,12.39,22.44,Diwali
P004,Board Game D,Board Games,103,27-04-2025,12,86,8.07,13.42,Christmas
P001,Action Figure A,Action Figures,101,04-05-2025,27,140,8.83,16.93,None
P001,Action Figure A,Action Figures,102,04-05-2025,28,181,10.78,14.06,Back to School
P001,Action Figure A,Action Figures,103,04-05-2025,22,92,16.44,31.43,Summer Holiday
P002,Puzzle Set B,Puzzles,101,04-05-2025,17,163,19.83,35.08,Christmas
P002,Puzzle Set B,Puzzles,102,04-05-2025,20,194,17.24,21.33,Diwali
P002,Puzzle Set B,Puzzles,103,04-05-2025,19,75,17.02,32.41,Diwali
P003,Doll C,Dolls,101,04-05-2025,22,157,6.85,10.19,Christmas
P003,Doll C,Dolls,102,04-05-2025,24,184,9.73,15.5,Summer Holiday
P003,Doll C,Dolls,103,04-05-2025,35,147,13.3,18.73,Diwali
P004,Board Game D,Board Games,101,04-05-2025,31,80,7.26,14.3,Back to School
P004,Board Game D,Board Games,102,04-05-2025,46,53,9.98,16.55,Summer Holiday
P004,Board Game D,Board Games,103,04-05-2025,29,62,6.92,8.5,None
P001,Action Figure A,Action Figures,101,11-05-2025,9,114,5.51,7.36,Back to School
P001,Action Figure A,Action Figures,102,11-05-2025,46,125,13.21,25.66,Back to School
P001,Action Figure A,Action Figures,103,11-05-2025,23,194,10.3,12.39,Back to School
P002,Puzzle Set B,Puzzles,101,11-05-2025,40,126,6.49,10.45,Christmas
P002,Puzzle Set B,Puzzles,102,11-05-2025,26,105,14.78,27.28,Christmas
P002,Puzzle Set B,Puzzles,103,11-05-2025,28,29,15.51,21.87,Christmas
P003,Doll C,Dolls,101,11-05-2025,28,124,6.08,9.99,Christmas
P003,Doll C,Dolls,102,11-05-2025,36,126,12.33,21.54,Back to School
P003,Doll C,Dolls,103,11-05-2025,21,38,8.85,13.99,None
P004,Board Game D,Board Games,101,11-05-2025,7,76,12.78,20.98,Christmas
P004,Board Game D,Board Games,102,11-05-2025,8,65,14.14,18.35,Diwali
P004,Board Game D,Board Games,103,11-05-2025,18,161,17.79,22.23,Summer Holiday
P001,Action Figure A,Action Figures,101,18-05-2025,46,184,19.13,37.22,None
P001,Action Figure A,Action Figures,102,18-05-2025,15,196,9.07,14.61,Christmas
P001,Action Figure A,Action Figures,103,18-05-2025,37,121,18.8,29.68,Summer Holiday
P002,Puzzle Set B,Puzzles,101,18-05-2025,32,21,9.09,14.09,Summer Holiday
P002,Puzzle Set B,Puzzles,102,18-05-2025,47,36,11.16,15.33,Christmas
P002,Puzzle Set B,Puzzles,103,18-05-2025,5,37,8.22,10.17,Diwali
P003,Doll C,Dolls,101,18-05-2025,5,35,12.19,19.37,Diwali
P003,Doll C,Dolls,102,18-05-2025,36,144,11.35,15.53,None
P003,Doll C,Dolls,103,18-05-2025,31,163,19.94,32.11,Diwali
P004,Board Game D,Board Games,101,18-05-2025,16,160,8.1,10.52,Diwali
P004,Board Game D,Board Games,102,18-05-2025,47,41,18.94,25.54,Diwali
P004,Board Game D,Board Games,103,18-05-2025,6,174,14.64,23.33,Summer Holiday
P001,Action Figure A,Action Figures,101,25-05-2025,19,54,16.66,32.5,Diwali
P001,Action Figure A,Action Figures,102,25-05-2025,26,116,15.69,26.49,Diwali
P001,Action Figure A,Action Figures,103,25-05-2025,12,151,7.98,13.32,Christmas
P002,Puzzle Set B,Puzzles,101,25-05-2025,36,57,13.42,21.6,Summer Holiday
P002,Puzzle Set B,Puzzles,102,25-05-2025,22,156,15.72,24.62,None
P002,Puzzle Set B,Puzzles,103,25-05-2025,36,28,15.27,24.09,Christmas
P003,Doll C,Dolls,101,25-05-2025,29,46,8.84,17.23,Summer Holiday
P003,Doll C,Dolls,102,25-05-2025,46,155,9.15,16.24,Summer Holiday
P003,Doll C,Dolls,103,25-05-2025,39,129,18.16,34.95,Diwali
P004,Board Game D,Board Games,101,25-05-2025,26,104,9.1,18.12,Christmas
P004,Board Game D,Board Games,102,25-05-2025,17,122,11.73,18.1,Back to School
P004,Board Game D,Board Games,103,25-05-2025,29,163,12.47,17.09,Diwali
P001,Action Figure A,Action Figures,101,01-06-2025,32,90,16.73,25.4,Christmas
P001,Action Figure A,Action Figures,102,01-06-2025,8,145,11.24,21.5,Christmas
P001,Action Figure A,Action Figures,103,01-06-2025,46,126,14.31,25.19,Back to School
P002,Puzzle Set B,Puzzles,101,01-06-2025,17,46,18.94,26.55,Back to School
P002,Puzzle Set B,Puzzles,102,01-06-2025,16,178,11.77,20.59,Back to School
P002,Puzzle Set B,Puzzles,103,01-06-2025,47,53,14.2,25.26,Back to School
P003,Doll C,Dolls,101,01-06-2025,30,136,17.07,28.47,Summer Holiday
P003,Doll C,Dolls,102,01-06-2025,38,106,14.01,18.88,None
P003,Doll C,Dolls,103,01-06-2025,16,146,12.99,24.16,Diwali
P004,Board Game D,Board Games,101,01-06-2025,18,170,11.06,16.27,Diwali
P004,Board Game D,Board Games,102,01-06-2025,20,192,13.11,21.22,Diwali
P004,Board Game D,Board Games,103,01-06-2025,29,44,15.3,26.24,None
P001,Action Figure A,Action Figures,101,08-06-2025,26,101,12.75,20.79,Diwali
P001,Action Figure A,Action Figures,102,08-06-2025,16,182,6.76,11.75,Diwali
P001,Action Figure A,Action Figures,103,08-06-2025,29,91,6.23,10.58,None
P002,Puzzle Set B,Puzzles,101,08-06-2025,42,29,14.12,24.27,Summer Holiday
P002,Puzzle Set B,Puzzles,102,08-06-2025,33,29,7.46,13.4,Diwali
P002,Puzzle Set B,Puzzles,103,08-06-2025,5,197,18.18,33.13,Back to School
P003,Doll C,Dolls,101,08-06-2025,47,164,18.72,35.5,Back to School
P003,Doll C,Dolls,102,08-06-2025,46,83,19.7,26.36,Summer Holiday
P003,Doll C,Dolls,103,08-06-2025,47,189,13.35,25.57,Diwali
P004,Board Game D,Board Games,101,08-06-2025,31,117,10.95,13.24,Back to School
P004,Board Game D,Board Games,102,08-06-2025,45,143,18.73,23.66,None
P004,Board Game D,Board Games,103,08-06-2025,15,38,19.71,25.88,Back to School
P001,Action Figure A,Action Figures,101,15-06-2025,36,137,18.33,32.38,Christmas
P001,Action Figure A,Action Figures,102,15-06-2025,35,23,7.42,13.92,Summer Holiday
P001,Action Figure A,Action Figures,103,15-06-2025,28,115,18.29,30.97,Christmas
P002,Puzzle Set B,Puzzles,101,15-06-2025,40,151,15.06,25.12,None
P002,Puzzle Set B,Puzzles,102,15-06-2025,40,167,12.13,15.19,Back to School
P002,Puzzle Set B,Puzzles,103,15-06-2025,44,43,7.76,13.12,Summer Holiday
P003,Doll C,Dolls,101,15-06-2025,34,146,15.64,26,Diwali
P003,Doll C,Dolls,102,15-06-2025,26,104,16.41,29.54,Christmas
P003,Doll C,Dolls,103,15-06-2025,12,188,12.48,21.55,Christmas
P004,Board Game D,Board Games,101,15-06-2025,8,119,11.58,20.42,None
P004,Board Game D,Board Games,102,15-06-2025,46,106,17.47,22.78,None
P004,Board Game D,Board Games,103,15-06-2025,11,27,17.27,26.93,None
P001,Action Figure A,Action Figures,101,22-06-2025,49,77,19.62,37.98,Summer Holiday
P001,Action Figure A,Action Figures,102,22-06-2025,36,39,12.92,24.58,Summer Holiday
P001,Action Figure A,Action Figures,103,22-06-2025,10,175,11.49,14.55,Diwali
P002,Puzzle Set B,Puzzles,101,22-06-2025,31,37,17.12,26.78,Summer Holiday
P002,Puzzle Set B,Puzzles,102,22-06-2025,37,187,12.67,23.23,Diwali
P002,Puzzle Set B,Puzzles,103,22-06-2025,13,139,8.18,14.59,None
P003,Doll C,Dolls,101,22-06-2025,6,116,5.67,6.99,Diwali
P003,Doll C,Dolls,102,22-06-2025,22,44,16.85,22.8,Diwali
P003,Doll C,Dolls,103,22-06-2025,16,177,11.7,21.17,Christmas
P004,Board Game D,Board Games,101,22-06-2025,8,171,6.21,10.02,None
P004,Board Game D,Board Games,102,22-06-2025,8,44,18.26,29.86,Summer Holiday
P004,Board Game D,Board Games,103,22-06-2025,17,177,13.4,17.34,None
P001,Action Figure A,Action Figures,101,29-06-2025,47,68,11.81,18.7,Diwali
P001,Action Figure A,Action Figures,102,29-06-2025,20,73,12.74,22.77,Diwali
P001,Action Figure A,Action Figures,103,29-06-2025,16,186,16.81,31.54,Summer Holiday
P002,Puzzle Set B,Puzzles,101,29-06-2025,11,157,18.36,24.54,Summer Holiday
P002,Puzzle Set B,Puzzles,102,29-06-2025,32,65,16.86,26.57,Back to School
P002,Puzzle Set B,Puzzles,103,29-06-2025,43,98,10.1,16.53,Diwali
P003,Doll C,Dolls,101,29-06-2025,23,181,7.15,11.29,Back to School
P003,Doll C,Dolls,102,29-06-2025,45,172,19.39,28.75,Christmas
P003,Doll C,Dolls,103,29-06-2025,28,164,5.95,8.92,None
P004,Board Game D,Board Games,101,29-06-2025,6,162,19.7,38.68,None
P004,Board Game D,Board Games,102,29-06-2025,8,70,15.52,30.34,Christmas
P004,Board Game D,Board Games,103,29-06-2025,38,96,9.35,17.82,Back to School
P001,Action Figure A,Action Figures,101,06-07-2025,12,86,19.74,32.31,Diwali
P001,Action Figure A,Action Figures,102,06-07-2025,9,179,12.27,23.86,Diwali
P001,Action Figure A,Action Figures,103,06-07-2025,7,42,13.78,18.52,Back to School
P002,Puzzle Set B,Puzzles,101,06-07-2025,35,100,7.28,14.23,Back to School
P002,Puzzle Set B,Puzzles,102,06-07-2025,14,155,16.24,25.37,Back to School
P002,Puzzle Set B,Puzzles,103,06-07-2025,42,116,14.37,19.98,Summer Holiday
P003,Doll C,Dolls,101,06-07-2025,41,22,9.66,18.98,Diwali
P003,Doll C,Dolls,102,06-07-2025,19,28,13.47,16.21,Back to School
P003,Doll C,Dolls,103,06-07-2025,39,37,17.27,27.12,Christmas
P004,Board Game D,Board Games,101,06-07-2025,21,87,15.37,29.26,Christmas
P004,Board Game D,Board Games,102,06-07-2025,10,173,6.79,10.3,None
P004,Board Game D,Board Games,103,06-07-2025,20,182,8.34,12.13,Summer Holiday
P001,Action Figure A,Action Figures,101,13-07-2025,20,99,10.06,19.3,Back to School
P001,Action Figure A,Action Figures,102,13-07-2025,34,168,14.17,19.88,Back to School
P001,Action Figure A,Action Figures,103,13-07-2025,44,157,5.13,7.87,Back to School
P002,Puzzle Set B,Puzzles,101,13-07-2025,10,121,14.57,28.41,Diwali
P002,Puzzle Set B,Puzzles,102,13-07-2025,13,166,10.85,20,Back to School
P002,Puzzle Set B,Puzzles,103,13-07-2025,33,191,18.14,34.68,None
P003,Doll C,Dolls,101,13-07-2025,18,49,7.71,11.96,Diwali
P003,Doll C,Dolls,102,13-07-2025,49,147,5.93,8.99,Back to School
P003,Doll C,Dolls,103,13-07-2025,40,49,9.56,18.3,Back to School
P004,Board Game D,Board Games,101,13-07-2025,42,38,13.08,25.93,None
P004,Board Game D,Board Games,102,13-07-2025,16,94,18.14,34.36,Diwali
P004,Board Game D,Board Games,103,13-07-2025,48,51,8.03,10.94,Diwali
P001,Action Figure A,Action Figures,101,20-07-2025,28,21,7.78,9.4,None
P001,Action Figure A,Action Figures,102,20-07-2025,11,131,10.36,16.23,Diwali
P001,Action Figure A,Action Figures,103,20-07-2025,19,22,7.81,12.4,None
P002,Puzzle Set B,Puzzles,101,20-07-2025,44,121,18.78,30.22,None
P002,Puzzle Set B,Puzzles,102,20-07-2025,11,112,15.54,22.8,Diwali
P002,Puzzle Set B,Puzzles,103,20-07-2025,47,134,8.44,13.73,Summer Holiday
P003,Doll C,Dolls,101,20-07-2025,8,58,8.56,12.52,Summer Holiday
P003,Doll C,Dolls,102,20-07-2025,20,127,10.87,18.25,Summer Holiday
P003,Doll C,Dolls,103,20-07-2025,21,134,10.81,20.48,Christmas
P004,Board Game D,Board Games,101,20-07-2025,37,142,11.21,17.25,None
P004,Board Game D,Board Games,102,20-07-2025,17,108,13.66,24.41,None
P004,Board Game D,Board Games,103,20-07-2025,25,128,12.3,20.98,Back to School
P001,Action Figure A,Action Figures,101,27-07-2025,48,192,14.42,23.06,Summer Holiday
P001,Action Figure A,Action Figures,102,27-07-2025,36,148,11.59,17.26,Diwali
P001,Action Figure A,Action Figures,103,27-07-2025,41,166,17.25,21.97,Diwali
P002,Puzzle Set B,Puzzles,101,27-07-2025,45,183,14.05,23.53,Back to School
P002,Puzzle Set B,Puzzles,102,27-07-2025,44,94,9.88,17.98,None
P002,Puzzle Set B,Puzzles,103,27-07-2025,21,108,10.59,19.56,Back to School
P003,Doll C,Dolls,101,27-07-2025,20,46,9.04,12.04,Summer Holiday
P003,Doll C,Dolls,102,27-07-2025,20,152,11.9,14.37,Back to School
P003,Doll C,Dolls,103,27-07-2025,20,165,10.07,19.61,Summer Holiday
P004,Board Game D,Board Games,101,27-07-2025,14,78,5.81,8.67,Diwali
P004,Board Game D,Board Games,102,27-07-2025,43,51,9.09,13.61,None
P004,Board Game D,Board Games,103,27-07-2025,18,49,12.73,24.83,Back to School
P001,Action Figure A,Action Figures,101,03-08-2025,34,101,5.87,10.92,Christmas
P001,Action Figure A,Action Figures,102,03-08-2025,39,83,6.72,8.43,Summer Holiday
P001,Action Figure A,Action Figures,103,03-08-2025,18,179,13.96,23.77,None
P002,Puzzle Set B,Puzzles,101,03-08-2025,38,41,18.13,22.36,Diwali
P002,Puzzle Set B,Puzzles,102,03-08-2025,21,104,14.93,28.06,Summer Holiday
P002,Puzzle Set B,Puzzles,103,03-08-2025,25,131,7.65,15.18,Diwali
P003,Doll C,Dolls,101,03-08-2025,14,118,13.61,23.15,Diwali
P003,Doll C,Dolls,102,03-08-2025,48,150,7.86,12.12,Back to School
P003,Doll C,Dolls,103,03-08-2025,32,86,16.52,26.95,Summer Holiday
P004,Board Game D,Board Games,101,03-08-2025,26,174,13.76,20.63,Back to School
P004,Board Game D,Board Games,102,03-08-2025,42,171,7.83,14.7,Summer Holiday
P004,Board Game D,Board Games,103,03-08-2025,46,127,17.43,30.95,Back to School
P001,Action Figure A,Action Figures,101,10-08-2025,33,60,13.28,17.33,Back to School
P001,Action Figure A,Action Figures,102,10-08-2025,44,103,13.15,19.35,Back to School
P001,Action Figure A,Action Figures,103,10-08-2025,37,96,17.49,25.35,Back to School
P002,Puzzle Set B,Puzzles,101,10-08-2025,19,101,5.01,6.27,Diwali
P002,Puzzle Set B,Puzzles,102,10-08-2025,20,39,10.69,18.98,Christmas
P002,Puzzle Set B,Puzzles,103,10-08-2025,20,186,19.1,35.79,Diwali
P003,Doll C,Dolls,101,10-08-2025,11,190,16.55,28.13,Christmas
P003,Doll C,Dolls,102,10-08-2025,26,153,18.26,25.58,None
P003,Doll C,Dolls,103,10-08-2025,25,128,5.6,6.81,Back to School
P004,Board Game D,Board Games,101,10-08-2025,48,78,5.64,10.53,Back to School
P004,Board Game D,Board Games,102,10-08-2025,25,48,13.87,20.11,Christmas
P004,Board Game D,Board Games,103,10-08-2025,28,113,10.92,13.13,Diwali
P001,Action Figure A,Action Figures,101,17-08-2025,48,88,11.22,18.95,Back to School
P001,Action Figure A,Action Figures,102,17-08-2025,48,106,14.36,23.15,Christmas
P001,Action Figure A,Action Figures,103,17-08-2025,20,169,14.35,27,Summer Holiday
P002,Puzzle Set B,Puzzles,101,17-08-2025,34,64,14.92,17.96,Diwali
P002,Puzzle Set B,Puzzles,102,17-08-2025,14,97,5.45,8.14,Back to School
P002,Puzzle Set B,Puzzles,103,17-08-2025,6,135,14.81,26.27,Back to School
P003,Doll C,Dolls,101,17-08-2025,38,92,6.53,8.01,Christmas
P003,Doll C,Dolls,102,17-08-2025,22,119,11.01,16.08,Back to School
P003,Doll C,Dolls,103,17-08-2025,49,139,13.2,19.85,Summer Holiday
P004,Board Game D,Board Games,101,17-08-2025,29,166,18.47,25.94,None
P004,Board Game D,Board Games,102,17-08-2025,10,145,14.14,23.3,Diwali
P004,Board Game D,Board Games,103,17-08-2025,48,191,16.99,22.26,Summer Holiday
P001,Action Figure A,Action Figures,101,24-08-2025,23,167,7.18,11.25,Back to School
P001,Action Figure A,Action Figures,102,24-08-2025,11,135,14.19,26.17,Diwali
P001,Action Figure A,Action Figures,103,24-08-2025,8,36,18.83,33.2,Diwali
P002,Puzzle Set B,Puzzles,101,24-08-2025,19,162,9.9,17.35,Diwali
P002,Puzzle Set B,Puzzles,102,24-08-2025,40,33,11.86,23.13,None
P002,Puzzle Set B,Puzzles,103,24-08-2025,28,133,9.58,13.57,Christmas
P003,Doll C,Dolls,101,24-08-2025,31,136,9.81,15.3,None
P003,Doll C,Dolls,102,24-08-2025,46,160,12.65,17.55,None
P003,Doll C,Dolls,103,24-08-2025,12,72,9.32,15.18,Christmas
P004,Board Game D,Board Games,101,24-08-2025,49,64,14.5,24.94,None
P004,Board Game D,Board Games,102,24-08-2025,24,133,17.53,25,Diwali
P004,Board Game D,Board Games,103,24-08-2025,27,130,12.62,15.17,Back to School
P001,Action Figure A,Action Figures,101,31-08-2025,19,82,11.15,15.99,Diwali
P001,Action Figure A,Action Figures,102,31-08-2025,49,157,13.76,25.83,Christmas
P001,Action Figure A,Action Figures,103,31-08-2025,18,38,9.29,15.63,None
P002,Puzzle Set B,Puzzles,101,31-08-2025,46,145,12.74,21.9,Diwali
P002,Puzzle Set B,Puzzles,102,31-08-2025,12,101,18.96,24.27,Back to School
P002,Puzzle Set B,Puzzles,103,31-08-2025,11,163,5.23,9.84,Christmas
P003,Doll C,Dolls,101,31-08-2025,37,83,9.79,13.22,Christmas
P003,Doll C,Dolls,102,31-08-2025,30,163,5.93,7.6,Summer Holiday
P003,Doll C,Dolls,103,31-08-2025,32,39,12.63,23.79,Diwali
P004,Board Game D,Board Games,101,31-08-2025,11,150,16.06,31.96,Christmas
P004,Board Game D,Board Games,102,31-08-2025,36,175,8.9,15.47,Christmas
P004,Board Game D,Board Games,103,31-08-2025,30,109,10.26,16.8,Back to School
P001,Action Figure A,Action Figures,101,07-09-2025,38,194,6.51,9.18,Summer Holiday
P001,Action Figure A,Action Figures,102,07-09-2025,28,20,7.11,13.39,Summer Holiday
P001,Action Figure A,Action Figures,103,07-09-2025,48,55,7.24,9.57,Christmas
P002,Puzzle Set B,Puzzles,101,07-09-2025,47,95,10.96,20.12,Back to School
P002,Puzzle Set B,Puzzles,102,07-09-2025,13,158,19.77,31.96,Christmas
P002,Puzzle Set B,Puzzles,103,07-09-2025,28,125,16.65,26.55,None
P003,Doll C,Dolls,101,07-09-2025,36,105,16.43,32.58,Christmas
P003,Doll C,Dolls,102,07-09-2025,34,101,16.41,28.25,Back to School
